"Row.names"	"coreID"	"depth"	"Site"	"length"	"location"	"drying"	"rep"	"saturation"	"Unassigned.__"	"k__Archaea.p__Crenarchaeota"	"k__Archaea.p__Euryarchaeota"	"k__Archaea.p__.Parvarchaeota."	"k__Bacteria.__"	"k__Bacteria.p__"	"k__Bacteria.p__AD3"	"k__Bacteria.p__Acidobacteria"	"k__Bacteria.p__Actinobacteria"	"k__Bacteria.p__Armatimonadetes"	"k__Bacteria.p__BHI80.139"	"k__Bacteria.p__BRC1"	"k__Bacteria.p__Bacteroidetes"	"k__Bacteria.p__Chlamydiae"	"k__Bacteria.p__Chlorobi"	"k__Bacteria.p__Chloroflexi"	"k__Bacteria.p__Cyanobacteria"	"k__Bacteria.p__Elusimicrobia"	"k__Bacteria.p__FBP"	"k__Bacteria.p__FCPU426"	"k__Bacteria.p__Fibrobacteres"	"k__Bacteria.p__Firmicutes"	"k__Bacteria.p__Fusobacteria"	"k__Bacteria.p__GAL15"	"k__Bacteria.p__GN02"	"k__Bacteria.p__GN04"	"k__Bacteria.p__GOUTA4"	"k__Bacteria.p__Gemmatimonadetes"	"k__Bacteria.p__Kazan.3B.28"	"k__Bacteria.p__Lentisphaerae"	"k__Bacteria.p__MVP.21"	"k__Bacteria.p__NC10"	"k__Bacteria.p__NKB19"	"k__Bacteria.p__Nitrospirae"	"k__Bacteria.p__OC31"	"k__Bacteria.p__OD1"	"k__Bacteria.p__OP1"	"k__Bacteria.p__OP11"	"k__Bacteria.p__OP3"	"k__Bacteria.p__OP8"	"k__Bacteria.p__PAUC34f"	"k__Bacteria.p__Planctomycetes"	"k__Bacteria.p__Proteobacteria"	"k__Bacteria.p__SBR1093"	"k__Bacteria.p__SC4"	"k__Bacteria.p__SR1"	"k__Bacteria.p__Spirochaetes"	"k__Bacteria.p__TM6"	"k__Bacteria.p__TM7"	"k__Bacteria.p__Tenericutes"	"k__Bacteria.p__Verrucomicrobia"	"k__Bacteria.p__WPS.2"	"k__Bacteria.p__WS1"	"k__Bacteria.p__WS2"	"k__Bacteria.p__WS3"	"k__Bacteria.p__WS5"	"k__Bacteria.p__ZB3"	"k__Bacteria.p__.Caldithrix."	"k__Bacteria.p__.Thermi."
"169"	"DOC_169"	"S43"	"5cm-end"	"SR"	"30d"	""	"FAD"	"r2"	"instant chemistry"	0	0.00653208547609161	4.79126074040949e-05	0.000143737822212285	0.000926310409812502	0.00118184431596768	7.98543456734916e-05	0.279554093333759	0.129779282588558	0.00321014469607436	0	0.000143737822212285	0.00812917238956144	3.19417382693966e-05	0.00111796083942888	0.0808764812981122	0.000127766953077586	0.00103810649375539	0	0.00019165042961638	0	0.00415242597502156	0	0	4.79126074040949e-05	0.00019165042961638	0	0.0141182483150733	0	0	3.19417382693966e-05	0.000127766953077586	0	0.0413006675823298	0	3.19417382693966e-05	7.98543456734916e-05	0	0.000239563037020475	0	0	0.0704954163605583	0.258488516945092	0.000511067812310346	0	0	0.000319417382693966	0.000606893027118536	0	0	0.0882709937074776	0	3.19417382693966e-05	4.79126074040949e-05	0.00774587153032868	0	4.79126074040949e-05	0	0
"170"	"DOC_170"	"S79"	"5cm-end"	"SR"	"30d"	""	"FAD"	"r3"	"instant chemistry"	0	0.000108268071745642	0	0	0.00285105922263524	0.000577429715976758	0.000324804215236927	0.269154426359667	0.0972969071420838	0.00147966364719044	0	0	0.0197047890577069	0.000252625500739832	0.000866144573965138	0.058212133241907	0.000108268071745642	7.21787144970948e-05	0	0	0	0.00140748493269335	0	0	0	0.000180446786242737	0	0.014832725829153	0	0	0	0	0	0.0168898191923202	0	0	0	0	0	0	0	0.0814536793099715	0.269623588003898	0	0	0	0	0.000613519073225306	0	0	0.157674401818904	0	0	0	0.0063156375184958	0	0	0	0
"171"	"DOC_171"	"S95"	"5cm-end"	"SR"	"90d"	""	"CW"	"r1"	"instant chemistry"	0	0	0	0.0159574468085106	0	0	0	0	0.313829787234043	0	0	0	0	0	0	0.154255319148936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.468085106382979	0	0	0	0	0	0	0	0	0	0	0	0.0478723404255319	0	0	0	0
"172"	"DOC_172"	"S84"	"5cm-end"	"SR"	"90d"	""	"CW"	"r2"	"instant chemistry"	0	0.000507916878298699	0	0	0.000662500276041782	0.00125875052447939	0.00011041671267363	0.23980301658459	0.0536625223593843	0.00527791886579953	0	4.41666850694521e-05	0.00545458560607734	0.000220833425347261	0.000640416933507056	0.1257867190778	0	0.000309166795486165	0	0	0	0.00234083430868096	0	0	0	0	0	0.0198087582536493	0	0	0	0	0	0.0219066757944482	0	0	0	0	0	0	0	0.121237550515646	0.264249276770532	0	0	0	0	0.00154583397743082	0	0	0.129717554048981	0	0	0	0.00538833557847316	0	6.62500276041782e-05	0	0
"173"	"DOC_173"	"S32"	"5cm-end"	"SR"	"90d"	""	"CW"	"r3"	"instant chemistry"	0	0.00610099974365547	0.000281978979748782	0.000128172263522174	0.000692130223019739	0.00143552935144835	0	0.254832094334786	0.11837990258908	0.00274288643937452	0	0.000205075621635478	0.00681876441937965	0.000179441168931043	0.00256344527044348	0.0891822609587285	0.000153806716226609	0.00148679825685722	0	0.000307613432453217	0.000410151243270956	0.00515252499359139	0	0	0	0.000179441168931043	5.12689054088695e-05	0.0104075877980005	0	0	0	0.00148679825685722	0	0.0399128428608049	0.000179441168931043	5.12689054088695e-05	0	0	0.00048705460138426	0.000205075621635478	5.12689054088695e-05	0.04398872084081	0.332709561650859	0	0.000307613432453217	0	0.00107664701358626	0.000640861317610869	0.000102537810817739	0	0.0693924634709049	0	0	0.000153806716226609	0.00756216354780825	0	0	0	0
"174"	"DOC_174"	"S21"	"5cm-end"	"SR"	"90d"	""	"FAD"	"r1"	"instant chemistry"	0	0	0	0	0	0.0364963503649635	0	0	0.291970802919708	0	0	0	0	0	0	0.160583941605839	0	0	0	0	0	0	0	0	0	0.0218978102189781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204379562043796	0	0	0	0	0	0	0	0	0	0	0	0.284671532846715	0	0	0	0
"175"	"DOC_175"	"S47"	"5cm-end"	"SR"	"90d"	""	"FAD"	"r2"	"instant chemistry"	0	0	0	0	0.00163318634656214	0.0034296913277805	0	0.306549077249714	0.147640045729218	0.00244977951984321	0	0	0.0111056671566226	0.000489955903968643	0	0.0971745876204475	0	0.00212314225053079	0	0	0	0.00310305405846807	0	0	0	0.000489955903968643	0	0.0122488975992161	0	0	0	0	0.000326637269312429	0.0284174424301813	0	0.000816593173281071	0	0	0.000326637269312429	0	0	0.0578147966682999	0.256083619140944	0	0	0	0	0.000326637269312429	0	0	0.0609178507267679	0	0	0	0.00653274538624857	0	0	0	0
"176"	"DOC_176"	"S89"	"5cm-end"	"SR"	"90d"	""	"FAD"	"r3"	"instant chemistry"	0	0.00145603368553608	0	0	0.00120024398402298	0.00159376660173543	0.000570607795683057	0.293194026326663	0.11439702496901	0.00324656159612774	0	0.000275465832398717	0.0200696535033351	0	0.00249886862247408	0.104499931133542	0.000118056785313736	7.87045235424906e-05	0	0.000157409047084981	0	0.000629636188339925	0	0	0	0	0	0.0148948310804163	0	0	0	0	0.000216437439741849	0.0229030163508648	0	9.83806544281133e-05	0	0	7.87045235424906e-05	0	0	0.0975542569309171	0.226787084587687	0	0	0	9.83806544281133e-05	5.9028392656868e-05	0	0	0.0834661472168113	0	0	0	0.00985774157369695	0	0	0	0
"177"	"DOC_177"	"C67"	"0-5cm"	"CPCRW"	"timezero"	"na"	"na"	"na"	"timezero"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"178"	"DOC_178"	"C73"	"0-5cm"	"CPCRW"	"timezero"	"na"	"na"	"na"	"timezero"	0	0	0	0	0	0	0	0	0.636363636363636	0	0	0	0	0	0	0.0649350649350649	0	0	0	0	0	0.103896103896104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194805194805195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"179"	"DOC_179"	"C81"	"0-5cm"	"CPCRW"	"timezero"	"na"	"na"	"na"	"timezero"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"180"	"DOC_180"	"C29"	"0-5cm"	"CPCRW"	"timezero"	"na"	"na"	"na"	"timezero"	0	0.00270830932349891	0	0	0.000633859628903999	0.000720295032845453	0.000172870807882909	0.273193500057624	0.0983346778840613	0.0049268180246629	0	8.64354039414544e-05	0.0155871845107756	0.000518612423648727	0.00224732050247781	0.0541949982712919	0.00198801429065345	0.00144059006569091	0	0.000432177019707272	0	0.00466751181283854	0	0	0.000172870807882909	0.000288118013138181	0	0.0125619453728247	0	0	0	0	0	0.0255560677653567	0	0.000115247205255273	0	0	5.76236026276363e-05	0	0	0.0527255964042872	0.330500172870808	0.000172870807882909	0.000144059006569091	0	0.000316929814452	0.000835542238100726	0.000374553417079636	0	0.107669701509738	0.000835542238100726	0	0	0.00581998386539126	0	0	0	0
"181"	"DOC_181"	"C67"	"5cm-end"	"CPCRW"	"timezero"	"na"	"na"	"na"	"timezero"	0	0.00331707317073171	0	0	0.00048780487804878	0	0.00429268292682927	0.170731707317073	0.0984390243902439	0	0	0	0.0214634146341463	0	0	0.0435121951219512	0.00146341463414634	0.00263414634146341	0	0	0	0.00692682926829268	0	0	0.000780487804878049	0	0	0.0278048780487805	0	0	0	0	0	0.0170731707317073	0	0.00165853658536585	0	0	0	0	0.000878048780487805	0.0239024390243902	0.493463414634146	0	0	0	0	0	0	0	0.0779512195121951	0	0	0	0.00321951219512195	0	0	0	0
"182"	"DOC_182"	"C73"	"5cm-end"	"CPCRW"	"timezero"	"na"	"na"	"na"	"timezero"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"183"	"DOC_183"	"C81"	"5cm-end"	"CPCRW"	"timezero"	"na"	"na"	"na"	"timezero"	0	0.00227600997942837	0	0.000131308268043944	0.000962927298988926	0.00157569921652733	0.00599641090734013	0.175602923797435	0.0598765702280387	0.00170700748457128	0	0.000262616536087889	0.0398739440626778	0.000569002494857093	0.00166323806188996	0.0400052523307218	0.000612771917538408	0.000525233072175778	0	0	0.000306385958769204	0.00739703243314221	0	0	0	0	0	0.0650413621044338	0	0	0	0	0.000175077690725259	0.0377730117739747	0	0.00271370420624152	0	0.000393924804131834	0.000612771917538408	0.000131308268043944	0	0.00595264148465882	0.415196743554953	0	0	0	0	0.000569002494857093	0.00341401496914256	0	0.126975095198494	0	0	0	0.00170700748457128	0	0	0	0
"184"	"DOC_184"	"C29"	"5cm-end"	"CPCRW"	"timezero"	"na"	"na"	"na"	"timezero"	0	0	0	0	0.00202107073747581	0	0.000731025585895506	0.146807138249839	0.0464846269619437	0.00421414749516233	0	0.000172006020210707	0.0575790152655343	0.0011180391313696	0.000688024080842829	0.00425714900021501	0.00124704364652763	0.00313910986884541	0.000344012040421415	0.00210707374758117	0	0.0149215222532789	0	0	0	0	0	0.0207697269404429	0	0	0	0	0	0.000129004515158031	0	0.000602021070737476	0	0	0	0	0	0.0565469791442701	0.466136314771017	0	0	0	0	0.00129004515158031	0.00159105568694904	0	0.16482476886691	0.00227907976779187	0	0	0	0	0	0	0
"185"	"DOC_185"	"S58"	"0-5cm"	"SR"	"timezero"	"na"	"na"	"na"	"timezero"	0	0.000322268772155978	0	0	0.000368307168178261	0.00142719027669076	0	0.33764559642742	0.0326872611758206	0.000598499148289674	0	0.00018415358408913	0.0663873670641315	0.000552460752267391	0.00276230376133696	0.0187836655770913	0	0.00285438055338152	0	0.000874729524423369	0	0.00138115188066848	0	0	0	0.000782652732378804	0	0.013028866074306	0	0	0	0	0	0.0244003498918098	0	0	0	0	0.00018415358408913	0	0	0.0454398968739929	0.332213065696791	0	0	0	0.000368307168178261	0.0018415358408913	0	0.000230191980111413	0.094010404677501	0	0	0	0.0206712398140049	0	0	0	0
"186"	"DOC_186"	"S25"	"0-5cm"	"SR"	"timezero"	"na"	"na"	"na"	"timezero"	0	0.00118885869565217	0	0	0.000424592391304348	0.000551970108695652	0	0.0425866168478261	0.226732336956522	0.001953125	0	0.000169836956521739	0.0381283967391304	0	0.000254755434782609	0.0257302989130435	0.000424592391304348	0	0	0	0	0.121815557065217	0	0	0	0	0	0.0113366168478261	0	0	0	0	0	0.00288722826086957	0	0	0	0	0	0	0	0.0400815217391304	0.46382472826087	0	0	0	0	0.000212296195652174	0.00101902173913043	0	0.0204653532608696	0	0	0	0.000212296195652174	0	0	0	0
"187"	"DOC_187"	"S92"	"0-5cm"	"SR"	"timezero"	"na"	"na"	"na"	"timezero"	0	0.000774316516766931	0	0	0.00119125617964143	0.00273988921317529	0	0.383703615462505	0.0206087319077968	0.000595628089820716	0	0.000238251235928286	0.0586693668473405	0.000536065280838644	0.00154863303353386	0.0206682947167788	0.000297814044910358	0.000833879325749002	0	0.000833879325749002	0.000178688426946215	0	0	0	0	0	0	0.0234677467389362	0	0	0	0	0	0.041634403478468	0	0.00035737685389243	0	0.000178688426946215	0.000297814044910358	0	0	0.0425278456131991	0.332062660075049	0	0	0	0.000297814044910358	0.000655190898802788	0.000178688426946215	0	0.0504496992078146	0	0	0	0.0144737625826434	0	0	0	0
"188"	"DOC_188"	"S58"	"5cm-end"	"SR"	"timezero"	"na"	"na"	"na"	"timezero"	0	0.00176398751639604	0	4.52304491383599e-05	0.00108553077932064	0.00269121172373242	0.00205798543579538	0.274051291329323	0.0490524220905514	0.00176398751639604	0	0	0.0617395630738613	0.000791532859921299	0.0019222940883803	0.0351666742050749	0.000474919715952779	0.000995069881043919	0	0.00144737437242752	0	0.00027138269483016	0	0	0	0.000452304491383599	0	0.0229770681622869	0	0	0	4.52304491383599e-05	0	0.0486001175991678	0	0.00027138269483016	0	0	0	0	0	0.0696775068976435	0.317721289972409	0	0	0	0.00024876747026098	0.000881993758198019	0.00027138269483016	0	0.083065719842598	0	0	0	0.0204667782351079	0	0	0	0
"189"	"DOC_189"	"S25"	"5cm-end"	"SR"	"timezero"	"na"	"na"	"na"	"timezero"	0	0.00680717371383689	0	4.36357289348519e-05	0.000218178644674259	0.000239996509141685	0	0.0445957149714186	0.149670550246542	0.0016799755639918	0	0.000196360780206833	0.190513592529563	0.00010908932233713	0.000130907186804556	0.0235414757603526	0.000981803901034167	0.000218178644674259	0	0	0	0.106994807348257	0	0	0	0	0	0.00375267268839726	0	0	0	6.54535934022778e-05	0	0.00263996160055854	0	0	0	0	0	0	0	0.0323777108696601	0.405506828991578	8.72714578697037e-05	0.000239996509141685	0	0	0	0	4.36357289348519e-05	0.0291268490640136	0	0	0	0.000218178644674259	0	0	0	0
"190"	"DOC_190"	"S92"	"5cm-end"	"SR"	"timezero"	"na"	"na"	"na"	"timezero"	0	0.00368742550655542	0	0.000223480333730632	0.00130363528009535	0.00290524433849821	0.000409713945172825	0.38572705601907	0.0156063766388558	0.000484207389749702	0	0	0.0497988676996424	0.00428337306317044	0.00156436233611442	0.0263706793802145	0	0.000670441001191895	0	0.000372467222884386	0	0.000744934445768772	0	0	0.000223480333730632	0.000223480333730632	0	0.0242103694874851	0	0	0	0	0	0.0697258641239571	0	0.00026072705601907	0	0.000148986889153754	0	0	0	0.0379171632896305	0.307099225268176	0	0	0	0.000297973778307509	0.000968414779499404	0	0	0.0493891537544696	7.44934445768772e-05	0	0	0.0153084028605483	0	0	0	0
