num.trans.involved.in,sample,peak
7,Sample_5cm-end_SR_timezero__timezero,350.08816978222
4,Sample_5cm-end_SR_timezero__timezero,350.124564183163
1,Sample_5cm-end_SR_timezero__timezero,350.145692372939
8,Sample_5cm-end_SR_timezero__timezero,351.035774505232
4,Sample_5cm-end_SR_timezero__timezero,351.07217204687
7,Sample_5cm-end_SR_timezero__timezero,351.108520375449
5,Sample_5cm-end_SR_timezero__timezero,351.121576846834
5,Sample_5cm-end_SR_timezero__timezero,351.144956240796
4,Sample_5cm-end_SR_timezero__timezero,351.18129242228
2,Sample_5cm-end_SR_timezero__timezero,352.067457549045
8,Sample_5cm-end_SR_timezero__timezero,352.10382258494
4,Sample_5cm-end_SR_timezero__timezero,353.051474867625
12,Sample_5cm-end_SR_timezero__timezero,353.087808349662
1,Sample_5cm-end_SR_timezero__timezero,353.100859185295
4,Sample_5cm-end_SR_timezero__timezero,353.124227167702
2,Sample_5cm-end_SR_timezero__timezero,353.160550655399
5,Sample_5cm-end_SR_timezero__timezero,353.173638144611
4,Sample_5cm-end_SR_timezero__timezero,353.196990778243
1,Sample_5cm-end_SR_timezero__timezero,353.200339720847
8,Sample_5cm-end_SR_timezero__timezero,354.083057304585
2,Sample_5cm-end_SR_timezero__timezero,354.096097461873
7,Sample_5cm-end_SR_timezero__timezero,354.119475012302
1,Sample_5cm-end_SR_timezero__timezero,354.140623274106
2,Sample_5cm-end_SR_timezero__timezero,355.030679954985
4,Sample_5cm-end_SR_timezero__timezero,355.067103672587
8,Sample_5cm-end_SR_timezero__timezero,355.10346103088
1,Sample_5cm-end_SR_timezero__timezero,355.11471608863
1,Sample_5cm-end_SR_timezero__timezero,355.1221174052
3,Sample_5cm-end_SR_timezero__timezero,355.139896572461
8,Sample_5cm-end_SR_timezero__timezero,355.176235574765
3,Sample_5cm-end_SR_timezero__timezero,355.212662866937
1,Sample_5cm-end_SR_timezero__timezero,356.075382590282
1,Sample_5cm-end_SR_timezero__timezero,356.09876059365
2,Sample_5cm-end_SR_timezero__timezero,356.135075349468
3,Sample_5cm-end_SR_timezero__timezero,356.17151983881
