num.trans.involved.in,sample,peak
3,Sample_5cm-end_SR_150d_CW_saturated,291.16016262952
2,Sample_5cm-end_SR_150d_CW_saturated,292.009853212724
3,Sample_5cm-end_SR_150d_CW_saturated,292.046245295502
6,Sample_5cm-end_SR_150d_CW_saturated,292.067451451083
2,Sample_5cm-end_SR_150d_CW_saturated,292.103805487837
6,Sample_5cm-end_SR_150d_CW_saturated,292.993949197572
8,Sample_5cm-end_SR_150d_CW_saturated,293.030334540369
9,Sample_5cm-end_SR_150d_CW_saturated,293.066714241053
2,Sample_5cm-end_SR_150d_CW_saturated,293.077926957715
10,Sample_5cm-end_SR_150d_CW_saturated,293.103083956972
10,Sample_5cm-end_SR_150d_CW_saturated,293.139459606761
5,Sample_5cm-end_SR_150d_CW_saturated,293.17581157156
1,Sample_5cm-end_SR_150d_CW_saturated,293.179180754488
4,Sample_5cm-end_SR_150d_CW_saturated,294.025510785718
1,Sample_5cm-end_SR_150d_CW_saturated,294.061884564415
6,Sample_5cm-end_SR_150d_CW_saturated,294.083107263194
4,Sample_5cm-end_SR_150d_CW_saturated,294.098274768971
2,Sample_5cm-end_SR_150d_CW_saturated,295.009512705118
2,Sample_5cm-end_SR_150d_CW_saturated,295.024863272173
12,Sample_5cm-end_SR_150d_CW_saturated,295.045967023803
3,Sample_5cm-end_SR_150d_CW_saturated,295.057217732252
14,Sample_5cm-end_SR_150d_CW_saturated,295.082354876531
3,Sample_5cm-end_SR_150d_CW_saturated,295.093618895712
13,Sample_5cm-end_SR_150d_CW_saturated,295.118731951137
9,Sample_5cm-end_SR_150d_CW_saturated,295.155112536036
2,Sample_5cm-end_SR_150d_CW_saturated,296.113919590437
5,Sample_5cm-end_SR_150d_CW_saturated,297.025206021649
6,Sample_5cm-end_SR_150d_CW_saturated,297.040478766216
12,Sample_5cm-end_SR_150d_CW_saturated,297.061599818828
3,Sample_5cm-end_SR_150d_CW_saturated,297.072882981269
2,Sample_5cm-end_SR_150d_CW_saturated,297.080235588415
13,Sample_5cm-end_SR_150d_CW_saturated,297.097992098297
6,Sample_5cm-end_SR_150d_CW_saturated,297.134387285579
2,Sample_5cm-end_SR_150d_CW_saturated,297.152997173501
8,Sample_5cm-end_SR_150d_CW_saturated,297.17077668158
1,Sample_5cm-end_SR_150d_CW_saturated,298.035698025266
5,Sample_5cm-end_SR_150d_CW_saturated,298.093261739889
5,Sample_5cm-end_SR_150d_CW_saturated,298.129632569873
1,Sample_5cm-end_SR_150d_CW_saturated,299.004524737016
7,Sample_5cm-end_SR_150d_CW_saturated,299.019749497804
12,Sample_5cm-end_SR_150d_CW_saturated,299.040885981932
8,Sample_5cm-end_SR_150d_CW_saturated,299.056110199946
14,Sample_5cm-end_SR_150d_CW_saturated,299.077261653681
2,Sample_5cm-end_SR_150d_CW_saturated,299.095854689503
12,Sample_5cm-end_SR_150d_CW_saturated,299.113639964283
12,Sample_5cm-end_SR_150d_CW_saturated,299.150026106632
8,Sample_5cm-end_SR_150d_CW_saturated,299.186410769652
5,Sample_5cm-end_SR_150d_CW_saturated,300.051384593052
4,Sample_5cm-end_SR_150d_CW_saturated,300.0724755917
4,Sample_5cm-end_SR_150d_CW_saturated,300.108876417191
7,Sample_5cm-end_SR_150d_CW_saturated,300.999002440178
6,Sample_5cm-end_SR_150d_CW_saturated,301.020147158436
9,Sample_5cm-end_SR_150d_CW_saturated,301.035382983524
3,Sample_5cm-end_SR_150d_CW_saturated,301.038747911059
10,Sample_5cm-end_SR_150d_CW_saturated,301.056537948778
11,Sample_5cm-end_SR_150d_CW_saturated,301.071787767106
3,Sample_5cm-end_SR_150d_CW_saturated,301.092925368186
2,Sample_5cm-end_SR_150d_CW_saturated,301.108180010944
11,Sample_5cm-end_SR_150d_CW_saturated,301.129306383513
5,Sample_5cm-end_SR_150d_CW_saturated,301.144579642269
11,Sample_5cm-end_SR_150d_CW_saturated,301.165677367872
8,Sample_5cm-end_SR_150d_CW_saturated,301.202048895316
8,Sample_5cm-end_SR_150d_CW_saturated,302.030651420767
3,Sample_5cm-end_SR_150d_CW_saturated,302.06701324412
5,Sample_5cm-end_SR_150d_CW_saturated,302.088192397626
5,Sample_5cm-end_SR_150d_CW_saturated,303.014686540248
6,Sample_5cm-end_SR_150d_CW_saturated,303.035797212675
9,Sample_5cm-end_SR_150d_CW_saturated,303.051050310853
3,Sample_5cm-end_SR_150d_CW_saturated,303.054393284632
1,Sample_5cm-end_SR_150d_CW_saturated,303.062362055298
7,Sample_5cm-end_SR_150d_CW_saturated,303.072152319837
9,Sample_5cm-end_SR_150d_CW_saturated,303.087442992394
10,Sample_5cm-end_SR_150d_CW_saturated,303.108524494575
5,Sample_5cm-end_SR_150d_CW_saturated,303.123833565015
5,Sample_5cm-end_SR_150d_CW_saturated,303.144913701959
5,Sample_5cm-end_SR_150d_CW_saturated,303.160211551697
4,Sample_5cm-end_SR_150d_CW_saturated,303.181310479615
6,Sample_5cm-end_SR_150d_CW_saturated,304.009915240325
2,Sample_5cm-end_SR_150d_CW_saturated,304.067412285228
9,Sample_5cm-end_SR_150d_CW_saturated,304.082660417301
7,Sample_5cm-end_SR_150d_CW_saturated,304.103822104967
3,Sample_5cm-end_SR_150d_CW_saturated,304.140227288861
4,Sample_5cm-end_SR_150d_CW_saturated,304.993894267224
8,Sample_5cm-end_SR_150d_CW_saturated,305.030306314957
2,Sample_5cm-end_SR_150d_CW_saturated,305.051394793262
10,Sample_5cm-end_SR_150d_CW_saturated,305.066687364444
1,Sample_5cm-end_SR_150d_CW_saturated,305.078030154287
4,Sample_5cm-end_SR_150d_CW_saturated,305.087813012309
9,Sample_5cm-end_SR_150d_CW_saturated,305.103075701949
2,Sample_5cm-end_SR_150d_CW_saturated,305.124230181902
9,Sample_5cm-end_SR_150d_CW_saturated,305.139462357307
2,Sample_5cm-end_SR_150d_CW_saturated,305.16063261694
2,Sample_5cm-end_SR_150d_CW_saturated,305.175836794389
2,Sample_5cm-end_SR_150d_CW_saturated,305.188872047739
5,Sample_5cm-end_SR_150d_CW_saturated,306.025579261532
6,Sample_5cm-end_SR_150d_CW_saturated,306.061955011376
8,Sample_5cm-end_SR_150d_CW_saturated,306.083105448692
7,Sample_5cm-end_SR_150d_CW_saturated,306.09833723507
7,Sample_5cm-end_SR_150d_CW_saturated,306.119495401023
6,Sample_5cm-end_SR_150d_CW_saturated,307.009563485223
6,Sample_5cm-end_SR_150d_CW_saturated,307.045966074282
1,Sample_5cm-end_SR_150d_CW_saturated,307.057215932824
9,Sample_5cm-end_SR_150d_CW_saturated,307.082362989873
1,Sample_5cm-end_SR_150d_CW_saturated,307.093634999534
7,Sample_5cm-end_SR_150d_CW_saturated,307.118750277406
7,Sample_5cm-end_SR_150d_CW_saturated,307.155125132966
1,Sample_5cm-end_SR_150d_CW_saturated,307.158477507343
5,Sample_5cm-end_SR_150d_CW_saturated,307.191502750292
6,Sample_5cm-end_SR_150d_CW_saturated,308.041216327299
4,Sample_5cm-end_SR_150d_CW_saturated,308.077589759941
4,Sample_5cm-end_SR_150d_CW_saturated,308.098750654753
6,Sample_5cm-end_SR_150d_CW_saturated,308.114004153071
3,Sample_5cm-end_SR_150d_CW_saturated,308.135150740198
5,Sample_5cm-end_SR_150d_CW_saturated,308.988863246201
11,Sample_5cm-end_SR_150d_CW_saturated,309.025234233691
